WLD_gdp_per_capita_constant_us$,WLD_gdp_per_capita_constant_%_growth,ARG_gdp_per_capita_constant_us$,ARG_gdp_per_capita_constant_%_growth,AUS_gdp_per_capita_constant_us$,AUS_gdp_per_capita_constant_%_growth,BRA_gdp_per_capita_constant_us$,CAN_gdp_per_capita_constant_us$,CAN_gdp_per_capita_constant_%_growth,CHN_gdp_per_capita_constant_%_growth,FRA_gdp_per_capita_constant_us$,FRA_gdp_per_capita_constant_%_growth,DEU_gdp_per_capita_constant_us$,DEU_gdp_per_capita_constant_%_growth,IND_gdp_per_capita_constant_us$,IND_gdp_per_capita_constant_%_growth,IDN_gdp_per_capita_constant_us$,IDN_gdp_per_capita_constant_%_growth,ITA_gdp_per_capita_constant_us$,ITA_gdp_per_capita_constant_%_growth,JPN_gdp_per_capita_constant_us$,JPN_gdp_per_capita_constant_%_growth,MEX_gdp_per_capita_constant_us$,MEX_gdp_per_capita_constant_%_growth,RUS_gdp_per_capita_constant_us$,RUS_gdp_per_capita_constant_%_growth,SAU_gdp_per_capita_constant_us$,ZAF_gdp_per_capita_constant_us$,ZAF_gdp_per_capita_constant_%_growth,KOR_gdp_per_capita_constant_us$,KOR_gdp_per_capita_constant_%_growth,TUR_gdp_per_capita_constant_us$,TUR_gdp_per_capita_constant_%_growth,GBR_gdp_per_capita_constant_us$,GBR_gdp_per_capita_constant_%_growth,USA_gdp_per_capita_constant_us$,USA_gdp_per_capita_constant_%_growth,CHN_gdp_per_capita_constant_us$,SAU_gdp_per_capita_%_growth,time
5004.87897571253,2.09662744370378,9613.67688115372,4.00746532050165,27040.5102887513,0.542875961259725,3917.28584471536,18493.38639474884,2.0347828430038413,4.15917620131417,18312.5429574749,4.48503645585114,18421.0421814761,2.94365017654113,360.717461308511,-0.626350147062567,701.072582624164,4.22132381394445,2305.60975059607,1.34428039487906,14456.8211953459,2.4266523567772,5325.55057695263,0.668146238495154,6867.71753424578,0.9251360578239525,24599.0621649002,5264.27529594441,1.53922549525799,2142.90070130043,8.3876428794463,3438.97126563128,3.07147628902217,20259.99990997,3.07331424010384,25800.0012953805,1.99560023463674,295.379649227515,15.2923452791015,YR1971
5180.86454637624,3.51628024409231,9614.23793078017,0.0058359526056222,27585.782806075,2.01650232004111,4280.66834818188,18869.686648199597,2.0347828430038413,1.29010597099864,18985.767152331,3.67630097261473,19121.4978922895,3.80247601581306,350.560999642934,-2.81562795123209,730.958414135755,4.26287266857975,2671.1373144713,3.10348977837458,15455.1369428391,6.90549972226684,5593.72468992327,5.0356129210606,6931.253265504586,0.9251360578239525,28856.96020492,5209.74103412148,-1.03593104002245,2254.79802440249,5.22176893377066,3606.83195212784,4.88113082462014,21064.029387729,3.96855617636645,26867.6303169189,4.13809677493917,299.190359719314,17.3091885027035,YR1972
5405.59425749347,4.33768744782989,9725.46704467513,1.15692075332213,27878.8169473623,1.06226509266496,4764.11796811139,19253.643794645748,2.0347828430038413,5.3272930139383,20033.0120405998,5.51594718225618,19972.0254072346,4.44801719894595,353.783265117259,0.919173974745277,769.947883417212,5.33402017508151,3205.25204038444,6.40180594442019,16463.2791725065,6.52302359659433,5858.38098050227,4.73130704941127,6995.376788722869,0.9251360578239525,34129.1191556339,5304.04130415275,1.81007595989213,2545.31617074861,12.8844421186288,3636.52963269493,0.823373003268728,22394.9063665057,6.31824497715544,28114.8675610758,4.64215574445912,315.129106851017,18.2699733903888,YR1973
5398.38247398688,-0.133413333725358,10100.068478657,3.85175778459927,28297.9448224226,1.50339189733786,5032.17956202264,19645.41363523227,2.0347828430038413,0.21800566735925,20744.7098004525,3.55262482950845,20141.9394753194,0.850760324104428,349.725680694325,-1.14691248089116,804.767173415532,4.52229180029475,3621.14582247876,4.81201382086347,16046.7846823822,-2.52983920007762,6021.2216065834,2.77961823621737,7060.093541775991,0.9251360578239525,37741.1197578437,5481.59664721298,3.34754827269563,2740.0886223338,7.65219086821365,3750.11049633371,3.1233311731493,21824.7595550081,-2.54587718370763,27708.5699542679,-1.44513434368933,315.816106163451,10.5833396570786,YR1974
5333.76131395353,-1.19704671435821,9939.69662329323,-1.58782938653039,28325.0160604625,0.0956650322482062,5168.28064014686,20045.155141319116,2.0347828430038413,6.81644050627797,20416.3807476764,-1.58271219956511,20041.9479922639,-0.496434234538626,372.964620517747,6.64490516603895,828.702138136857,2.97414774260017,4106.99386771403,-2.67318392261384,16333.6748183256,1.78783564198017,6191.80955332386,2.83311191459804,7125.409012847061,0.9251360578239525,32680.6822213227,5432.34597753518,-0.89847306993731,2905.6238168424,6.04123505931034,3926.3394599734,4.69930056226298,21504.7354166853,-1.46633523048108,27380.3393850157,-1.18458141215473,337.343523149327,-13.408286688339,YR1975
5517.57121501651,3.44615910318511,9591.17200094829,-3.50639094485236,28769.1030094732,1.56782593896072,5564.76337106389,20453.03051898818,2.0347828430038413,-3.08132198492802,21192.4503743429,3.80121058799749,21124.2556950912,5.40021211134318,370.528802668629,-0.653096222836538,865.604091304368,4.45298153211913,4033.09935444585,6.59231972628913,16801.9250306258,2.86677809806082,6292.80258321885,1.63107455139293,7191.328740892346,0.9251360578239525,36612.547109271,5416.60845442062,-0.289700309583438,3237.68299953481,11.4281546278508,4238.62817738042,7.95368613923006,22136.0260990134,2.93558916255412,28582.7368220699,4.39146286737468,326.948883005796,12.0311591457015,YR1976
5644.96901042549,2.30894700665144,10103.6273664291,5.34299004782892,29468.8424715425,2.43226026838195,5702.51442266968,20869.205274862892,2.0347828430038413,6.11400167604759,21826.9180620996,2.99383826102881,21880.8076281356,3.58143711174701,388.407474871009,4.82517744197312,914.53796663642,5.6531474173504,4603.59970127027,2.12582750574286,17370.6165468412,3.38468071473208,6337.72236709315,0.713827953130107,7257.858316110998,0.9251360578239525,37275.9634841097,5279.90798727178,-2.5237280541716,3580.81916869842,10.5982015290845,4285.06805327106,1.09563457673553,22687.5314212341,2.49143780258392,29605.1832509229,3.57714670648173,346.938543192589,1.8119918640426,YR1977
5777.50804144541,2.34791423611256,9505.85621016849,-5.91640145248037,29388.5743635266,-0.272382968871057,5845.75254337152,21293.848283267052,2.0347828430038413,9.84615684801975,22602.2938154866,3.55238312244077,22558.714790358,3.09818162904907,401.312505102078,3.32254940133549,954.12914869271,4.32909113679575,5610.49809928171,2.87293634907391,18120.7284269821,4.31828011468774,6731.40556006924,6.21174564256984,7325.003380419115,0.9251360578239525,33535.9314081105,5307.18611830585,0.516640272895444,3913.12386875889,9.28013073000997,4253.07650717444,-0.746581984204425,23640.1072323673,4.19867544620412,30914.6159489633,4.42298460692567,381.098656321566,-10.0333612505915,YR1978
5914.48268847427,2.3708257270481,10321.2391038659,8.57769016982598,30250.3700609242,2.93241749918668,6094.9209305223,21727.13185475024,2.0347828430038413,6.16566370932294,23308.6779017224,3.12527609809175,23484.5991918307,4.10433134190953,371.6631279474,-7.38810198479524,998.230067076366,4.62211205307801,6990.28580671461,5.65322399056257,18953.3339137399,4.59476830698536,7202.3100383993,6.99563373693411,7392.769627928196,0.9251360578239525,35516.144201161,5372.09692371166,1.22307384664573,4188.42228114109,7.03525933794455,4132.74354284057,-2.8293157701461,24504.3814347225,3.65596565979993,31543.384323832,2.03388706463849,404.595917871102,5.9047496518067,YR1979
5921.95627007976,0.126360697953331,10318.1829852053,-0.0296099976938393,30790.9684924934,1.78708039101825,6500.38780554116,22169.23180600752,2.0347828430038413,6.49011265514277,23571.7601213171,1.12868786768578,23766.107651563,1.19869390758107,387.640860003411,4.29898229190846,1072.45015114535,7.43516815581029,8456.91897443827,3.21717014392455,19334.3747442401,2.01041585735973,7677.20309994558,6.59362147719797,7461.162805428017,0.9251360578239525,35380.4575988977,5581.45278962312,3.89709770476028,4055.79084165206,-3.16662052167507,3941.5801719681,-4.62558029286949,23977.932424806,-2.14838726420807,31161.9307250523,-1.20929826319077,430.854648739046,-0.3820420412045,YR1980
5931.82361653421,0.166623088797664,9630.11517768569,-6.66849782084861,31318.0837448787,1.71191514327921,6079.24403845641,22620.32753122191,2.0347828430038413,3.77490366463344,23708.2313315445,0.578960627144468,23855.5258569738,0.376242532945767,401.484583883724,3.57127571128366,1130.19228975098,5.38413263721054,7622.83332844583,0.723232399974208,20011.8292508853,3.5038862937472,8134.11371583046,5.9515244020068,7530.188712873981,0.9251360578239525,33898.2528884942,5725.02633097035,2.57233280937453,4282.34337047068,5.58590266766159,4039.99782612128,2.49690859653467,23780.7654286142,-0.822285227511145,31640.6777866874,1.53632028085542,447.118996663539,-4.18933165649541,YR1981
5849.89378356401,-1.38119132102705,9407.87464079697,-2.30776613558768,31823.6227486897,1.61420796983991,5987.82054505781,23080.602074858485,2.0347828430038413,7.4234102319374,24176.3145490166,1.97434895469959,23783.9454870064,-0.300057816359015,405.876645951751,1.09395534581678,1129.1815448836,-0.0894312301144851,7556.52343693203,0.33922498995851,20525.2958514713,2.56581541921426,7903.74113323438,-2.83217804230759,7599.853203878967,0.9251360578239525,25215.5102318347,5548.46996053614,-3.08393988476696,4568.259117929,6.67661891453824,4089.68339317607,1.22984143044675,24263.8611394764,2.03145568342806,30775.4413892534,-2.73456973098722,480.310474010796,-25.6141302775122,YR1982
5899.64605302249,0.850481586490858,9660.19212976018,2.68198183539825,30729.8075830818,-3.43711705686596,5679.89740440112,23550.242205939692,2.0347828430038413,9.18113704957753,24343.1301270876,0.689995895498413,24221.3403747435,1.83903418369323,425.47251269757,4.82803505480535,1152.39844209615,2.0560818867213,7832.5753867885,1.1324911624162,21122.9648423051,2.91186541309219,7455.00738063742,-5.67748544686123,7670.16218620974,0.9251360578239525,19879.5109280526,5297.83282565492,-4.51722973475378,5103.52301682838,11.7170214097233,4197.40445127083,2.6339705971983,25279.6243148859,4.18632125188361,31893.1990487271,3.631979295881,524.408436893203,-21.1615757711118,YR1983
6069.45563888208,2.87830124609918,9655.18364934168,-0.0518465921922342,31780.2585285748,3.41834533995349,5853.89725888604,24029.438493832,2.0347828430038413,13.6900198409219,24573.9301474875,0.948111517274015,24991.3336835112,3.17898719416294,431.702995921846,1.46436797638789,1204.45972976893,4.51764648154884,7739.71528361795,3.20278297292819,21912.1518618524,3.73615647916348,7538.89498220101,1.12525175738216,7741.121622287944,0.9251360578239525,17857.5229177895,5419.72231246743,2.30074241343084,5572.83257003943,9.19579576037069,4382.25318679062,4.40388191478253,25812.3621110214,2.10738019481506,33906.3512435069,6.31216765588185,596.200055951351,-10.1712160705614,YR1984
6185.80977739739,1.91704405531725,9009.00172876523,-6.69259067506709,32995.138056256,3.82274903959301,6178.52391509739,24518.385385574653,2.0347828430038413,11.8965617103967,24832.9691797729,1.05412130143901,25630.3329976336,2.55688360699232,444.232664402131,2.90238163706262,1208.25095980679,0.314766026970915,7990.68656551182,2.76838147537848,22898.9942415023,4.50363061497403,7538.47354476428,-0.0055901751877911,7812.737529695736,0.9251360578239525,15248.7572023047,5216.88009623823,-3.7426680655314,5950.80042847995,6.78232933952742,4473.30837592613,2.07781671332864,26821.9659801116,3.91131917624503,35008.5302281401,3.25065642338708,667.127363525023,-14.6087770823238,YR1985
6287.64492299374,1.64627024206993,9412.99481324691,4.48432686156282,33767.1612179806,2.33980885428716,6504.975723405,25017.281284781886,2.0347828430038413,7.34143347128678,25270.018173555,1.75995464182361,26204.5895785314,2.24053499792906,455.228161695127,2.47516632028726,1252.2137805943,3.63855045433117,11315.0151767923,2.85436688673717,23527.7125188459,2.74561524717127,7154.24821050323,-5.09685856134499,7885.015981686095,0.9251360578239525,16969.646990634,5090.53115169454,-2.42192540777002,6559.29071439433,10.2253519207635,4691.99785728307,4.88876381815864,27602.9439141772,2.91171025511218,35887.5545010474,2.51088596744542,716.104075086962,11.2854429085483,YR1986
